,0x,0y,1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y
61,0.9704572103338339,-0.19974126143639168,9.658080242066738,14.659770440740205,-1.5400976668119792,3.6488636890368262,0.7872826020231268,-0.027974073446399055,-10.44593525365936,16.475807311856737,-1.7042205920977678,2.4635291206744903,0.7872826020231268,-0.027974073446399055
62,0.9926032566394338,-0.30405522706013194,9.808802372213247,14.806395779673814,-1.5070387719705474,3.681093171809056,0.7953620521737115,-0.1194785677354638,-10.554179249450677,16.57874624580829,-1.7275354452482012,2.4034189296864437,0.7953620521737115,-0.1194785677354638
63,1.0127241924683985,-0.41039430316050746,9.962211245461702,14.955821504518312,-1.545604323544317,3.6417501659284173,0.8009495946411513,-0.21135509304274513,-10.666005221972295,16.696241414515814,-1.7511801179205295,2.3407746195189305,0.8009495946411513,-0.21135509304274513
64,1.032104514920477,-0.517473992637769,10.114955551363979,15.104691671685192,-1.6103788281031663,3.5762468389294946,0.8051107945319445,-0.3028526612554471,-10.793792740582296,16.82725787926413,-1.7741098785777434,2.2763680118542355,0.8051107945319445,-0.3028526612554471
65,1.0489188194837316,-0.6271197000038548,10.266885799123546,15.252852404086886,-1.765898528825339,3.420043843110544,0.8067099233804758,-0.3954170557255542,-10.94500561083493,16.978652709839288,-1.7974591684427188,2.208752036097635,0.8067099233804758,-0.3954170557255542
66,1.0694492562053082,-0.7330492752116183,10.418487230832282,15.400784788256182,-1.7900544313277282,3.3952472739653135,0.8103418022417352,-0.48475879571051944,-11.127326137550462,17.160040868310883,-1.8166062131027232,2.142189219633934,0.8103418022417352,-0.48475879571051944
67,1.0906946062342309,-0.838263937112036,10.569075189401211,15.54780022739785,-1.7889542917990013,3.395746667547449,0.8140347438007404,-0.5731505582980608,-11.350563138789225,17.37848466497084,-1.833466220746273,2.0743504062489477,0.8140347438007404,-0.5731505582980608
68,1.1084849724937964,-0.9469335827818106,10.72101457793386,15.69625988701232,-1.9100249702269316,3.2741126338660553,0.8149888890168696,-0.66368960944713,-11.612577474925311,17.64129709740116,-1.8507487345562674,2.002048014126002,0.8149888890168696,-0.66368960944713
69,1.131574703445116,-1.0503038637598312,10.873178260367013,15.845033082818057,-1.8437523262258504,3.339856948707631,0.8195419322164764,-0.750333125160637,-11.903136784110048,17.93373016306368,-1.8619870538735679,1.9311958609294022,0.8195419322164764,-0.750333125160637
70,1.148657778301698,-1.1596808008325894,11.023999412855678,15.992549620360904,-1.989863452809828,3.1932503084498247,0.8198460866610418,-0.8412224466327913,-12.196296236139505,18.22356499515616,-1.8748558591754745,1.8534794992037196,0.8198460866610418,-0.8412224466327913
71,1.1630134950371835,-1.271785096026444,11.17677259049336,16.14210085082142,-2.2324166246576964,2.950232371240764,0.8183669379588479,-0.9341855318024894,-12.456700345675053,18.488617920888107,-1.8866665183334403,1.7708479244897937,0.8183669379588479,-0.9341855318024894
72,1.185777619784594,-1.3754809832083739,11.327246550820808,16.289432484401008,-2.177702087696936,3.004510957644606,0.8231260811644959,-1.021495624231599,-12.68056237328593,18.70809113631305,-1.8891185417865042,1.6907489987193962,0.8231260811644959,-1.021495624231599
73,1.2047052671855811,-1.4830133477367269,11.476656253711885,16.435776580809843,-2.2586410110672706,2.9231630896270966,0.8256137535592004,-1.1119598441448135,-12.8677105299869,18.886746891613853,-1.8903817409484922,1.604035650362874,0.8256137535592004,-1.1119598441448135
